OrderID,OrderDate,PropertyID,ProductID,Quantity,Sales,ProductName,ProductCategory,Price,PropertyCity,PropertyState
3942,19-07-2016,5,10,2,38,Toilet Paper,Housekeeping,19,Kansas City,Missouri
3943,19-07-2016,4,75,3,75,Small Plant,Public Areas,25,Seattle,Washington
3944,20-07-2016,16,33,3,30,Towel Rack,Furnishings,10,Denver,Colorado
3945,20-07-2016,13,50,1,33,Small Vase,Furnishings,33,New Orleans,Louisiana
3946,20-07-2016,17,26,1,13,Envelopes (Catalog),Office Supplies,13,Las Vegas,Nevada
3947,20-07-2016,6,73,1,15,Mop,Maintenance,15,Orlando,Florida
3948,20-07-2016,7,90,1,138,Luggage Cart,Public Areas,138,Boston,Massachusetts
3949,20-07-2016,3,28,2,16,Staples,Office Supplies,8,Portland,Oregon
3950,20-07-2016,2,22,1,3,Paper Clips,Office Supplies,3,Cincinnati,Ohio
3951,20-07-2016,15,55,2,400,Television,Furnishings,200,Chicago,Illinois
3952,20-07-2016,13,62,2,404,Leaf Blower,Maintenance,202,New Orleans,Louisiana
3953,21-07-2016,15,67,1,10,Adjustable Wrench,Maintenance,10,Chicago,Illinois
3954,21-07-2016,8,7,2,70,Hand Soap,Housekeeping,35,Philadelphia,Pennsylvania
3955,21-07-2016,11,31,1,20,Sticky Notes,Office Supplies,20,Atlanta,Georgia
3956,21-07-2016,1,16,2,80,Mouthwash,Housekeeping,40,New York,New York
3957,21-07-2016,4,92,1,20,Large Sign,Public Areas,20,Seattle,Washington
3958,21-07-2016,6,1,1,9,Large Towel,Housekeeping,9,Orlando,Florida
3959,22-07-2016,3,4,2,80,Shampoo,Housekeeping,40,Portland,Oregon
3960,22-07-2016,4,46,3,345,Safe,Furnishings,115,Seattle,Washington
3961,22-07-2016,1,75,2,50,Small Plant,Public Areas,25,New York,New York
3962,22-07-2016,13,24,2,48,Envelopes (Letter),Office Supplies,24,New Orleans,Louisiana
3963,22-07-2016,16,92,2,40,Large Sign,Public Areas,20,Denver,Colorado
3964,22-07-2016,20,58,3,255,Mirror,Furnishings,85,San Francisco,California
3965,22-07-2016,15,58,1,85,Mirror,Furnishings,85,Chicago,Illinois
3966,23-07-2016,8,74,3,105,Large Plant,Public Areas,35,Philadelphia,Pennsylvania
3967,23-07-2016,8,26,3,39,Envelopes (Catalog),Office Supplies,13,Philadelphia,Pennsylvania
3968,23-07-2016,12,53,3,60,Iron,Furnishings,20,Dallas,Texas
3969,23-07-2016,12,74,3,105,Large Plant,Public Areas,35,Dallas,Texas
3970,23-07-2016,2,20,1,30,Pens,Office Supplies,30,Cincinnati,Ohio
3971,23-07-2016,11,6,2,80,Conditioner,Housekeeping,40,Atlanta,Georgia
3972,23-07-2016,20,87,2,60,End Table,Public Areas,30,San Francisco,California
3973,23-07-2016,2,2,1,5,Hand Towel,Housekeeping,5,Cincinnati,Ohio
3974,23-07-2016,10,89,2,90,Photograph,Public Areas,45,Arlington,Virginia
3975,24-07-2016,5,38,1,250,Bed (Double),Furnishings,250,Kansas City,Missouri
3976,24-07-2016,7,45,1,102,Computer Desk,Furnishings,102,Boston,Massachusetts
3977,24-07-2016,16,14,3,45,Pillowcase,Housekeeping,15,Denver,Colorado
3978,24-07-2016,18,93,1,85,Terminal,Public Areas,85,Phoenix,Arizona
3979,24-07-2016,5,4,3,120,Shampoo,Housekeeping,40,Kansas City,Missouri
3980,24-07-2016,20,61,1,8,Tape Measure,Maintenance,8,San Francisco,California
3981,24-07-2016,15,4,2,80,Shampoo,Housekeeping,40,Chicago,Illinois
3982,25-07-2016,2,58,2,170,Mirror,Furnishings,85,Cincinnati,Ohio
3983,25-07-2016,6,44,1,55,Floor Lamp,Furnishings,55,Orlando,Florida
3984,25-07-2016,9,36,1,115,Armoire,Furnishings,115,Richmond,Virginia
3985,25-07-2016,17,23,2,170,Printer Toner,Office Supplies,85,Las Vegas,Nevada
3986,25-07-2016,8,20,2,60,Pens,Office Supplies,30,Philadelphia,Pennsylvania
3987,25-07-2016,4,79,1,103,Coffee Table,Public Areas,103,Seattle,Washington
3988,26-07-2016,2,3,2,6,Washcloth,Housekeeping,3,Cincinnati,Ohio
3989,26-07-2016,14,82,2,120,Business Cards,Public Areas,60,Nashville,Tennessee
3990,26-07-2016,16,18,3,72,Coffee Cup,Housekeeping,24,Denver,Colorado
3991,26-07-2016,15,90,3,414,Luggage Cart,Public Areas,138,Chicago,Illinois
3992,26-07-2016,4,50,1,33,Small Vase,Furnishings,33,Seattle,Washington
3993,26-07-2016,1,57,2,140,Wireless Router,Furnishings,70,New York,New York
3994,26-07-2016,13,86,3,645,Sofa,Public Areas,215,New Orleans,Louisiana
3995,26-07-2016,5,67,1,10,Adjustable Wrench,Maintenance,10,Kansas City,Missouri
3996,26-07-2016,6,82,3,180,Business Cards,Public Areas,60,Orlando,Florida
3997,26-07-2016,9,94,2,140,Monitor,Public Areas,70,Richmond,Virginia
3998,26-07-2016,1,37,1,300,Bed (King),Furnishings,300,New York,New York
3999,26-07-2016,3,92,2,40,Large Sign,Public Areas,20,Portland,Oregon
4000,27-07-2016,11,68,2,60,Window Screen,Maintenance,30,Atlanta,Georgia
4001,27-07-2016,4,92,2,40,Large Sign,Public Areas,20,Seattle,Washington
4002,27-07-2016,2,48,1,40,Side Table,Furnishings,40,Cincinnati,Ohio
4003,27-07-2016,7,79,1,103,Coffee Table,Public Areas,103,Boston,Massachusetts
4004,27-07-2016,19,62,1,202,Leaf Blower,Maintenance,202,Los Angeles,California
4005,27-07-2016,1,48,2,80,Side Table,Furnishings,40,New York,New York
4006,27-07-2016,1,3,2,6,Washcloth,Housekeeping,3,New York,New York
4007,27-07-2016,4,12,2,58,Bed Sheet (King),Housekeeping,29,Seattle,Washington
4008,27-07-2016,12,18,1,24,Coffee Cup,Housekeeping,24,Dallas,Texas
4009,27-07-2016,2,82,1,60,Business Cards,Public Areas,60,Cincinnati,Ohio
4010,28-07-2016,16,20,2,60,Pens,Office Supplies,30,Denver,Colorado
4011,28-07-2016,15,15,1,24,Drinking Glass,Housekeeping,24,Chicago,Illinois
4012,28-07-2016,2,12,1,29,Bed Sheet (King),Housekeeping,29,Cincinnati,Ohio
4013,28-07-2016,15,49,2,54,Large Vase,Furnishings,27,Chicago,Illinois
4014,28-07-2016,5,8,2,70,Bath Soap,Housekeeping,35,Kansas City,Missouri
4015,28-07-2016,20,35,1,25,Tissue Box,Furnishings,25,San Francisco,California
4016,29-07-2016,12,13,2,40,Bed Sheet (Double),Housekeeping,20,Dallas,Texas
4017,29-07-2016,15,4,1,40,Shampoo,Housekeeping,40,Chicago,Illinois
4018,29-07-2016,2,6,1,40,Conditioner,Housekeeping,40,Cincinnati,Ohio
4019,29-07-2016,12,56,1,38,Telephone,Furnishings,38,Dallas,Texas
4020,29-07-2016,1,91,2,28,Small Sign,Public Areas,14,New York,New York
4021,29-07-2016,12,52,3,54,Ironing Board,Furnishings,18,Dallas,Texas
4022,29-07-2016,8,70,2,234,Door Lock,Maintenance,117,Philadelphia,Pennsylvania
4023,30-07-2016,6,42,1,70,Reading Chair,Furnishings,70,Orlando,Florida
4024,30-07-2016,20,62,3,606,Leaf Blower,Maintenance,202,San Francisco,California
4025,30-07-2016,4,83,3,180,Bar Stool,Public Areas,60,Seattle,Washington
4026,30-07-2016,20,43,1,38,Table Lamp,Furnishings,38,San Francisco,California
4027,30-07-2016,4,3,1,3,Washcloth,Housekeeping,3,Seattle,Washington
4028,30-07-2016,6,33,3,30,Towel Rack,Furnishings,10,Orlando,Florida
4029,30-07-2016,16,23,1,85,Printer Toner,Office Supplies,85,Denver,Colorado
4030,30-07-2016,16,56,1,38,Telephone,Furnishings,38,Denver,Colorado
4031,30-07-2016,17,1,2,18,Large Towel,Housekeeping,9,Las Vegas,Nevada
4032,30-07-2016,1,17,1,18,Clothes Hanger,Housekeeping,18,New York,New York
4033,31-07-2016,18,70,3,351,Door Lock,Maintenance,117,Phoenix,Arizona
4034,31-07-2016,6,86,1,215,Sofa,Public Areas,215,Orlando,Florida
4035,31-07-2016,19,65,1,89,Ladder,Maintenance,89,Los Angeles,California
4036,31-07-2016,2,7,2,70,Hand Soap,Housekeeping,35,Cincinnati,Ohio
4037,01-08-2016,4,62,2,404,Leaf Blower,Maintenance,202,Seattle,Washington
4038,01-08-2016,18,35,3,75,Tissue Box,Furnishings,25,Phoenix,Arizona
4039,01-08-2016,15,61,3,24,Tape Measure,Maintenance,8,Chicago,Illinois
4040,01-08-2016,5,15,2,48,Drinking Glass,Housekeeping,24,Kansas City,Missouri
4041,02-08-2016,20,37,2,600,Bed (King),Furnishings,300,San Francisco,California
4042,02-08-2016,14,53,2,40,Iron,Furnishings,20,Nashville,Tennessee
4043,02-08-2016,20,7,1,35,Hand Soap,Housekeeping,35,San Francisco,California
4044,03-08-2016,2,32,1,14,Note Pads,Office Supplies,14,Cincinnati,Ohio
4045,03-08-2016,1,84,1,75,Tall Chair,Public Areas,75,New York,New York
4046,03-08-2016,11,22,2,6,Paper Clips,Office Supplies,3,Atlanta,Georgia
4047,03-08-2016,8,12,1,29,Bed Sheet (King),Housekeeping,29,Philadelphia,Pennsylvania
4048,04-08-2016,4,64,2,54,Gaffer's Tape,Maintenance,27,Seattle,Washington
4049,04-08-2016,4,27,3,24,Invisible Tape,Office Supplies,8,Seattle,Washington
4050,04-08-2016,7,89,2,90,Photograph,Public Areas,45,Boston,Massachusetts
4051,04-08-2016,19,53,2,40,Iron,Furnishings,20,Los Angeles,California
4052,04-08-2016,9,48,1,40,Side Table,Furnishings,40,Richmond,Virginia
4053,04-08-2016,1,40,1,119,Coffee Maker,Furnishings,119,New York,New York
4054,05-08-2016,19,60,3,585,Portable Drill,Maintenance,195,Los Angeles,California
4055,05-08-2016,11,56,2,76,Telephone,Furnishings,38,Atlanta,Georgia
4056,05-08-2016,3,69,2,82,Door Knob,Maintenance,41,Portland,Oregon
4057,05-08-2016,18,5,3,120,Moisturizer,Housekeeping,40,Phoenix,Arizona
4058,05-08-2016,6,16,1,40,Mouthwash,Housekeeping,40,Orlando,Florida
4059,05-08-2016,8,19,3,51,Light Bulb,Housekeeping,17,Philadelphia,Pennsylvania
4060,05-08-2016,5,85,2,160,Low Chair,Public Areas,80,Kansas City,Missouri
4061,05-08-2016,20,21,3,150,Printer Paper,Office Supplies,50,San Francisco,California
4062,05-08-2016,12,53,2,40,Iron,Furnishings,20,Dallas,Texas
4063,06-08-2016,2,76,1,80,Ficus,Public Areas,80,Cincinnati,Ohio
4064,06-08-2016,7,86,3,645,Sofa,Public Areas,215,Boston,Massachusetts
4065,06-08-2016,18,16,2,80,Mouthwash,Housekeeping,40,Phoenix,Arizona
4066,06-08-2016,3,16,1,40,Mouthwash,Housekeeping,40,Portland,Oregon
4067,07-08-2016,14,79,3,309,Coffee Table,Public Areas,103,Nashville,Tennessee
4068,07-08-2016,12,28,3,24,Staples,Office Supplies,8,Dallas,Texas
4069,07-08-2016,4,70,1,117,Door Lock,Maintenance,117,Seattle,Washington
4070,07-08-2016,10,78,3,60,Small Area Rug,Public Areas,20,Arlington,Virginia
4071,08-08-2016,18,23,1,85,Printer Toner,Office Supplies,85,Phoenix,Arizona
4072,08-08-2016,16,29,2,12,Erasable Markers,Office Supplies,6,Denver,Colorado
4073,08-08-2016,18,51,2,170,Painting,Furnishings,85,Phoenix,Arizona
4074,08-08-2016,16,85,3,240,Low Chair,Public Areas,80,Denver,Colorado
4075,08-08-2016,18,64,1,27,Gaffer's Tape,Maintenance,27,Phoenix,Arizona
4076,08-08-2016,8,73,2,30,Mop,Maintenance,15,Philadelphia,Pennsylvania
4077,08-08-2016,19,58,1,85,Mirror,Furnishings,85,Los Angeles,California
4078,08-08-2016,19,64,2,54,Gaffer's Tape,Maintenance,27,Los Angeles,California
4079,09-08-2016,19,86,1,215,Sofa,Public Areas,215,Los Angeles,California
4080,09-08-2016,8,65,3,267,Ladder,Maintenance,89,Philadelphia,Pennsylvania
4081,09-08-2016,14,4,1,40,Shampoo,Housekeeping,40,Nashville,Tennessee
4082,09-08-2016,10,12,1,29,Bed Sheet (King),Housekeeping,29,Arlington,Virginia
4083,09-08-2016,3,30,1,6,Permanent Markers,Office Supplies,6,Portland,Oregon
4084,09-08-2016,10,35,1,25,Tissue Box,Furnishings,25,Arlington,Virginia
4085,10-08-2016,9,8,3,105,Bath Soap,Housekeeping,35,Richmond,Virginia
4086,10-08-2016,6,27,2,16,Invisible Tape,Office Supplies,8,Orlando,Florida
4087,10-08-2016,11,75,3,75,Small Plant,Public Areas,25,Atlanta,Georgia
4088,10-08-2016,8,77,2,80,Large Area Rug,Public Areas,40,Philadelphia,Pennsylvania
4089,11-08-2016,14,73,1,15,Mop,Maintenance,15,Nashville,Tennessee
4090,11-08-2016,8,57,3,210,Wireless Router,Furnishings,70,Philadelphia,Pennsylvania
4091,11-08-2016,14,27,3,24,Invisible Tape,Office Supplies,8,Nashville,Tennessee
4092,11-08-2016,9,49,3,81,Large Vase,Furnishings,27,Richmond,Virginia
4093,11-08-2016,18,11,3,30,Shower Cap,Housekeeping,10,Phoenix,Arizona
4094,11-08-2016,14,54,2,300,Chest of Drawers,Furnishings,150,Nashville,Tennessee
4095,12-08-2016,17,11,2,20,Shower Cap,Housekeeping,10,Las Vegas,Nevada
4096,12-08-2016,15,17,3,54,Clothes Hanger,Housekeeping,18,Chicago,Illinois
4097,12-08-2016,20,33,2,20,Towel Rack,Furnishings,10,San Francisco,California
4098,12-08-2016,3,65,3,267,Ladder,Maintenance,89,Portland,Oregon
4099,12-08-2016,19,93,1,85,Terminal,Public Areas,85,Los Angeles,California
4100,12-08-2016,3,11,1,10,Shower Cap,Housekeeping,10,Portland,Oregon
4101,12-08-2016,20,12,2,58,Bed Sheet (King),Housekeeping,29,San Francisco,California
4102,13-08-2016,9,29,2,12,Erasable Markers,Office Supplies,6,Richmond,Virginia
4103,13-08-2016,16,49,2,54,Large Vase,Furnishings,27,Denver,Colorado
4104,13-08-2016,5,74,3,105,Large Plant,Public Areas,35,Kansas City,Missouri
4105,13-08-2016,17,36,3,345,Armoire,Furnishings,115,Las Vegas,Nevada
4106,13-08-2016,10,12,3,87,Bed Sheet (King),Housekeeping,29,Arlington,Virginia
4107,14-08-2016,3,66,2,42,Wood Glue,Maintenance,21,Portland,Oregon
4108,14-08-2016,15,13,1,20,Bed Sheet (Double),Housekeeping,20,Chicago,Illinois
4109,14-08-2016,18,28,3,24,Staples,Office Supplies,8,Phoenix,Arizona
4110,14-08-2016,10,20,1,30,Pens,Office Supplies,30,Arlington,Virginia
4111,14-08-2016,3,12,1,29,Bed Sheet (King),Housekeeping,29,Portland,Oregon
4112,14-08-2016,10,2,1,5,Hand Towel,Housekeeping,5,Arlington,Virginia
4113,14-08-2016,9,91,2,28,Small Sign,Public Areas,14,Richmond,Virginia
4114,15-08-2016,5,50,1,33,Small Vase,Furnishings,33,Kansas City,Missouri
4115,15-08-2016,6,49,3,81,Large Vase,Furnishings,27,Orlando,Florida
4116,15-08-2016,6,18,1,24,Coffee Cup,Housekeeping,24,Orlando,Florida
4117,15-08-2016,12,41,3,255,Office Chair,Furnishings,85,Dallas,Texas
4118,16-08-2016,10,18,2,48,Coffee Cup,Housekeeping,24,Arlington,Virginia
4119,16-08-2016,10,78,3,60,Small Area Rug,Public Areas,20,Arlington,Virginia
4120,16-08-2016,13,73,2,30,Mop,Maintenance,15,New Orleans,Louisiana
4121,16-08-2016,18,34,1,5,Shower Curtain,Furnishings,5,Phoenix,Arizona
4122,16-08-2016,19,6,2,80,Conditioner,Housekeeping,40,Los Angeles,California
4123,16-08-2016,14,45,3,306,Computer Desk,Furnishings,102,Nashville,Tennessee
4124,16-08-2016,6,47,3,225,Swivel Chair,Furnishings,75,Orlando,Florida
4125,16-08-2016,19,72,1,12,Nails,Maintenance,12,Los Angeles,California
4126,16-08-2016,5,53,2,40,Iron,Furnishings,20,Kansas City,Missouri
4127,17-08-2016,18,42,2,140,Reading Chair,Furnishings,70,Phoenix,Arizona
4128,17-08-2016,4,57,1,70,Wireless Router,Furnishings,70,Seattle,Washington
4129,17-08-2016,6,12,3,87,Bed Sheet (King),Housekeeping,29,Orlando,Florida
4130,17-08-2016,17,32,3,42,Note Pads,Office Supplies,14,Las Vegas,Nevada
4131,17-08-2016,17,80,1,27,Poster Stand,Public Areas,27,Las Vegas,Nevada
4132,17-08-2016,4,42,2,140,Reading Chair,Furnishings,70,Seattle,Washington
4133,17-08-2016,7,87,3,90,End Table,Public Areas,30,Boston,Massachusetts
4134,17-08-2016,3,88,3,18,Serving Tray,Public Areas,6,Portland,Oregon
4135,17-08-2016,18,58,2,170,Mirror,Furnishings,85,Phoenix,Arizona
4136,17-08-2016,2,25,2,56,Envelopes (Legal),Office Supplies,28,Cincinnati,Ohio
4137,18-08-2016,18,43,3,114,Table Lamp,Furnishings,38,Phoenix,Arizona
4138,18-08-2016,17,6,2,80,Conditioner,Housekeeping,40,Las Vegas,Nevada
4139,18-08-2016,17,10,1,19,Toilet Paper,Housekeeping,19,Las Vegas,Nevada
4140,18-08-2016,2,32,3,42,Note Pads,Office Supplies,14,Cincinnati,Ohio
4141,18-08-2016,20,84,2,150,Tall Chair,Public Areas,75,San Francisco,California
4142,18-08-2016,8,92,2,40,Large Sign,Public Areas,20,Philadelphia,Pennsylvania
4143,18-08-2016,4,82,2,120,Business Cards,Public Areas,60,Seattle,Washington
4144,19-08-2016,16,9,2,28,Tissues,Housekeeping,14,Denver,Colorado
4145,19-08-2016,19,70,2,234,Door Lock,Maintenance,117,Los Angeles,California
4146,19-08-2016,18,87,2,60,End Table,Public Areas,30,Phoenix,Arizona
4147,19-08-2016,19,54,1,150,Chest of Drawers,Furnishings,150,Los Angeles,California
4148,19-08-2016,20,69,2,82,Door Knob,Maintenance,41,San Francisco,California
4149,19-08-2016,16,58,2,170,Mirror,Furnishings,85,Denver,Colorado
4150,19-08-2016,14,59,3,42,Screws,Maintenance,14,Nashville,Tennessee
4151,19-08-2016,15,82,1,60,Business Cards,Public Areas,60,Chicago,Illinois
4152,19-08-2016,18,50,3,99,Small Vase,Furnishings,33,Phoenix,Arizona
4153,20-08-2016,20,44,3,165,Floor Lamp,Furnishings,55,San Francisco,California
4154,20-08-2016,20,44,3,165,Floor Lamp,Furnishings,55,San Francisco,California
4155,20-08-2016,17,41,2,170,Office Chair,Furnishings,85,Las Vegas,Nevada
4156,20-08-2016,18,32,1,14,Note Pads,Office Supplies,14,Phoenix,Arizona
4157,20-08-2016,18,79,1,103,Coffee Table,Public Areas,103,Phoenix,Arizona
4158,20-08-2016,3,86,3,645,Sofa,Public Areas,215,Portland,Oregon
4159,20-08-2016,4,30,1,6,Permanent Markers,Office Supplies,6,Seattle,Washington
4160,20-08-2016,19,43,3,114,Table Lamp,Furnishings,38,Los Angeles,California
4161,20-08-2016,15,14,1,15,Pillowcase,Housekeeping,15,Chicago,Illinois
4162,20-08-2016,4,16,2,80,Mouthwash,Housekeeping,40,Seattle,Washington
4163,21-08-2016,4,43,3,114,Table Lamp,Furnishings,38,Seattle,Washington
4164,21-08-2016,14,30,2,12,Permanent Markers,Office Supplies,6,Nashville,Tennessee
4165,21-08-2016,18,15,1,24,Drinking Glass,Housekeeping,24,Phoenix,Arizona
4166,21-08-2016,5,51,1,85,Painting,Furnishings,85,Kansas City,Missouri
4167,21-08-2016,15,14,2,30,Pillowcase,Housekeeping,15,Chicago,Illinois
4168,21-08-2016,11,13,2,40,Bed Sheet (Double),Housekeeping,20,Atlanta,Georgia
4169,21-08-2016,4,56,2,76,Telephone,Furnishings,38,Seattle,Washington
4170,21-08-2016,19,16,3,120,Mouthwash,Housekeeping,40,Los Angeles,California
4171,21-08-2016,17,72,2,24,Nails,Maintenance,12,Las Vegas,Nevada
4172,21-08-2016,7,42,3,210,Reading Chair,Furnishings,70,Boston,Massachusetts
4173,21-08-2016,10,90,3,414,Luggage Cart,Public Areas,138,Arlington,Virginia
4174,22-08-2016,3,44,3,165,Floor Lamp,Furnishings,55,Portland,Oregon
4175,22-08-2016,11,46,2,230,Safe,Furnishings,115,Atlanta,Georgia
4176,22-08-2016,9,2,2,10,Hand Towel,Housekeeping,5,Richmond,Virginia
4177,23-08-2016,6,65,3,267,Ladder,Maintenance,89,Orlando,Florida
4178,23-08-2016,9,23,2,170,Printer Toner,Office Supplies,85,Richmond,Virginia
4179,23-08-2016,13,52,1,18,Ironing Board,Furnishings,18,New Orleans,Louisiana
4180,23-08-2016,18,38,2,500,Bed (Double),Furnishings,250,Phoenix,Arizona
4181,23-08-2016,3,5,3,120,Moisturizer,Housekeeping,40,Portland,Oregon
4182,23-08-2016,10,30,3,18,Permanent Markers,Office Supplies,6,Arlington,Virginia
4183,23-08-2016,4,35,3,75,Tissue Box,Furnishings,25,Seattle,Washington
4184,23-08-2016,14,73,3,45,Mop,Maintenance,15,Nashville,Tennessee
4185,23-08-2016,1,35,3,75,Tissue Box,Furnishings,25,New York,New York
4186,23-08-2016,4,52,1,18,Ironing Board,Furnishings,18,Seattle,Washington
4187,24-08-2016,4,90,2,276,Luggage Cart,Public Areas,138,Seattle,Washington
4188,24-08-2016,6,5,1,40,Moisturizer,Housekeeping,40,Orlando,Florida
4189,24-08-2016,6,58,1,85,Mirror,Furnishings,85,Orlando,Florida
4190,24-08-2016,15,77,3,120,Large Area Rug,Public Areas,40,Chicago,Illinois
4191,24-08-2016,20,47,1,75,Swivel Chair,Furnishings,75,San Francisco,California
4192,24-08-2016,10,68,2,60,Window Screen,Maintenance,30,Arlington,Virginia
4193,24-08-2016,3,24,2,48,Envelopes (Letter),Office Supplies,24,Portland,Oregon
4194,24-08-2016,18,7,1,35,Hand Soap,Housekeeping,35,Phoenix,Arizona
4195,24-08-2016,9,29,2,12,Erasable Markers,Office Supplies,6,Richmond,Virginia
4196,24-08-2016,14,56,3,114,Telephone,Furnishings,38,Nashville,Tennessee
4197,24-08-2016,9,49,1,27,Large Vase,Furnishings,27,Richmond,Virginia
4198,24-08-2016,2,53,2,40,Iron,Furnishings,20,Cincinnati,Ohio
4199,24-08-2016,6,81,1,3,Flyer Holder,Public Areas,3,Orlando,Florida
4200,25-08-2016,11,40,3,357,Coffee Maker,Furnishings,119,Atlanta,Georgia
4201,25-08-2016,16,71,2,34,Hammer,Maintenance,17,Denver,Colorado
4202,25-08-2016,10,11,2,20,Shower Cap,Housekeeping,10,Arlington,Virginia
4203,25-08-2016,15,69,2,82,Door Knob,Maintenance,41,Chicago,Illinois
4204,25-08-2016,11,7,2,70,Hand Soap,Housekeeping,35,Atlanta,Georgia
4205,25-08-2016,14,89,1,45,Photograph,Public Areas,45,Nashville,Tennessee
4206,25-08-2016,9,74,3,105,Large Plant,Public Areas,35,Richmond,Virginia
4207,26-08-2016,18,6,3,120,Conditioner,Housekeeping,40,Phoenix,Arizona
4208,26-08-2016,4,66,2,42,Wood Glue,Maintenance,21,Seattle,Washington
4209,26-08-2016,8,1,2,18,Large Towel,Housekeeping,9,Philadelphia,Pennsylvania
4210,26-08-2016,13,86,2,430,Sofa,Public Areas,215,New Orleans,Louisiana
4211,26-08-2016,3,34,1,5,Shower Curtain,Furnishings,5,Portland,Oregon
4212,26-08-2016,4,94,3,210,Monitor,Public Areas,70,Seattle,Washington
4213,26-08-2016,5,67,1,10,Adjustable Wrench,Maintenance,10,Kansas City,Missouri
4214,26-08-2016,8,51,1,85,Painting,Furnishings,85,Philadelphia,Pennsylvania
4215,26-08-2016,11,72,1,12,Nails,Maintenance,12,Atlanta,Georgia
4216,27-08-2016,11,87,1,30,End Table,Public Areas,30,Atlanta,Georgia
4217,27-08-2016,18,73,3,45,Mop,Maintenance,15,Phoenix,Arizona
4218,27-08-2016,5,56,1,38,Telephone,Furnishings,38,Kansas City,Missouri
4219,27-08-2016,11,26,1,13,Envelopes (Catalog),Office Supplies,13,Atlanta,Georgia
4220,27-08-2016,1,56,2,76,Telephone,Furnishings,38,New York,New York
4221,27-08-2016,6,87,3,90,End Table,Public Areas,30,Orlando,Florida
4222,27-08-2016,8,10,1,19,Toilet Paper,Housekeeping,19,Philadelphia,Pennsylvania
4223,27-08-2016,3,72,1,12,Nails,Maintenance,12,Portland,Oregon
4224,28-08-2016,10,36,2,230,Armoire,Furnishings,115,Arlington,Virginia
4225,28-08-2016,15,66,2,42,Wood Glue,Maintenance,21,Chicago,Illinois
4226,28-08-2016,16,57,1,70,Wireless Router,Furnishings,70,Denver,Colorado
4227,29-08-2016,7,91,2,28,Small Sign,Public Areas,14,Boston,Massachusetts
4228,29-08-2016,1,46,2,230,Safe,Furnishings,115,New York,New York
4229,29-08-2016,3,20,2,60,Pens,Office Supplies,30,Portland,Oregon
4230,29-08-2016,17,70,3,351,Door Lock,Maintenance,117,Las Vegas,Nevada
4231,29-08-2016,15,34,2,10,Shower Curtain,Furnishings,5,Chicago,Illinois
4232,29-08-2016,9,74,2,70,Large Plant,Public Areas,35,Richmond,Virginia
4233,29-08-2016,11,8,3,105,Bath Soap,Housekeeping,35,Atlanta,Georgia
4234,29-08-2016,20,37,2,600,Bed (King),Furnishings,300,San Francisco,California
4235,30-08-2016,19,79,1,103,Coffee Table,Public Areas,103,Los Angeles,California
4236,30-08-2016,5,19,3,51,Light Bulb,Housekeeping,17,Kansas City,Missouri
4237,30-08-2016,16,10,1,19,Toilet Paper,Housekeeping,19,Denver,Colorado
4238,30-08-2016,3,17,3,54,Clothes Hanger,Housekeeping,18,Portland,Oregon
4239,30-08-2016,8,60,3,585,Portable Drill,Maintenance,195,Philadelphia,Pennsylvania
4240,30-08-2016,19,14,1,15,Pillowcase,Housekeeping,15,Los Angeles,California
4241,30-08-2016,10,80,1,27,Poster Stand,Public Areas,27,Arlington,Virginia
4242,30-08-2016,14,83,2,120,Bar Stool,Public Areas,60,Nashville,Tennessee
4243,31-08-2016,11,84,1,75,Tall Chair,Public Areas,75,Atlanta,Georgia
4244,31-08-2016,16,84,3,225,Tall Chair,Public Areas,75,Denver,Colorado
4245,01-09-2016,18,11,3,30,Shower Cap,Housekeeping,10,Phoenix,Arizona
4246,01-09-2016,19,14,1,15,Pillowcase,Housekeeping,15,Los Angeles,California
4247,01-09-2016,19,51,1,85,Painting,Furnishings,85,Los Angeles,California
4248,01-09-2016,17,65,3,267,Ladder,Maintenance,89,Las Vegas,Nevada
4249,01-09-2016,17,58,3,255,Mirror,Furnishings,85,Las Vegas,Nevada
4250,01-09-2016,9,16,3,120,Mouthwash,Housekeeping,40,Richmond,Virginia
4251,01-09-2016,3,49,3,81,Large Vase,Furnishings,27,Portland,Oregon
4252,02-09-2016,18,65,2,178,Ladder,Maintenance,89,Phoenix,Arizona
4253,02-09-2016,11,2,3,15,Hand Towel,Housekeeping,5,Atlanta,Georgia
4254,02-09-2016,16,30,3,18,Permanent Markers,Office Supplies,6,Denver,Colorado
4255,02-09-2016,15,70,1,117,Door Lock,Maintenance,117,Chicago,Illinois
4256,02-09-2016,10,36,3,345,Armoire,Furnishings,115,Arlington,Virginia
4257,03-09-2016,14,33,2,20,Towel Rack,Furnishings,10,Nashville,Tennessee
4258,03-09-2016,5,90,1,138,Luggage Cart,Public Areas,138,Kansas City,Missouri
4259,03-09-2016,20,53,1,20,Iron,Furnishings,20,San Francisco,California
4260,03-09-2016,2,11,1,10,Shower Cap,Housekeeping,10,Cincinnati,Ohio
4261,03-09-2016,8,87,1,30,End Table,Public Areas,30,Philadelphia,Pennsylvania
4262,04-09-2016,14,45,2,204,Computer Desk,Furnishings,102,Nashville,Tennessee
4263,04-09-2016,11,46,1,115,Safe,Furnishings,115,Atlanta,Georgia
4264,04-09-2016,4,80,2,54,Poster Stand,Public Areas,27,Seattle,Washington
4265,05-09-2016,14,46,1,115,Safe,Furnishings,115,Nashville,Tennessee
